如何在Egret2d面板里展示一个Egert3D模型动画,首先如果要实现 你想要的东西  流程是先把3d渲染在一张离屏图上面  然后把这张图渲染在ui上面 ， 但是实现这个的话  性能是很耗费的 ，手机上基本会放弃这种东西,,
Egret3d使用Unity导出插件导出的MapConfig.json文件怎么使用啊,var loader: egret3d.QueueLoader = new egret3d.QueueLoader("resource/MapConfig.json");,,
如何自定义一个圆形的List?,可以到QQ群里问。,,
wing exml小数问题,你是不是缩放过页面？,,
新手请教一下ByteArray问题,有个别人封装好的代码， Buffer extends egret.ByteArray,,
组件放在group里，width和height都为0,http://edn.egret.com/cn/index.php/article/index/id/667,,
egret-game-library里的tiled库，是否支持解析tiledmap对象,加载完成之后获得的是地图数据，然后根据这个建一个TMXTilemap实例。,,
发布html后无法正常显示,本地访问会视为跨域浏览 换浏览器或是上传到云即可,,
字符串转换为十六进制问题,var s = parseInt("0xFF0000"); vat s2=s.toString(16),,
Eget Wing3,点击菜单里的项目，里面有3种命令的对应的快捷键,,
VSCode调试Egret项目，遇到坑,可以在launch.json里面加上preLaunchTask来定义启动调试之前要执行的任务，参考wing里面的写法,,
在group中如何让添加的文本自动换行。,设置一个固定的宽度，文本够了自然换行。,,
如何在进入主界面时加载进度条，最好举个例子。,根据那个加载进度，自己画一个矢量长条图，跟着走就行了。,,
求如何区分当前是浏览器还是手机APP，希望是用js判断,egret.MainContext.deviceType == egret.MainContext.DEVICE_MOBILE手机。详细的可以参考http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=1802&extra=&page=1,,
egret 发布的项目访问时如何去识别是手机端访问还是电脑端,通过原生JS去判断环境   egret库不清楚是否提供有接口,,
用eui怎么实现排行榜面板，求个思路,排行榜demo,,
关于dragonBones的释放问题,释放包含res 的释放,,
新手引导,手教程,,
发布h5报错,代码压缩时候报的错。,,
版本3.1.4中DragonBones修改的问题,dragonBones.AnimationCacheManager已经完全废弃不起作用了，现在动画缓存，很简单。,,
js文件太大，有没有工具可以分割成几个小文件,http://www.g-demos.com/_posts/2016.03.09-2016.03.15-%E9%97%AE%E9%A2%98%E6%80%BB%E7%BB%93.html,,
TypeScript 怎么让程序休眠一段时间？,没有同步方法。异步的 setTimeout,,
egret.TextField的消除功能,建议不错，已反馈给研发,,
奇怪的问题,需要game库,,
ItemRenderer上按钮如何不触发ITEM_TAP事件,event.stopImmediatePropagation()  event是egret.TouchEvent在button监听函数里写  银子来吧,,
如何在项目中设置两套舞台高度。,界面都是以1366*768设计的，手机上只有1136*768，肯定显示不全啊，所以设计分辨率一般是都应该是一样的，要嘛留黑边，要嘛拉伸，要嘛，自己代码界面做适配，这是逃不过去的,,
界面移除问题,最顶层的界面就是灰色的吧，那应该调关闭浏览器才对,,
exml.e.d.ts 这个文件有什么功能，能否能详细的解释一下,就是方便写代码的时候有提示，ts 编译时能通过,,
关于多个tween同时执行,在哪里测试的，tween 大概用了多少,,
egret eui 项目中如何实现消息的弹出框形式显示,当做一个简单的视图页面带有缓动效果,,
有谁会做egret项目的消息弹出框的，请指教一下,window.alert,,
Egret全景展示,动态生成和删除 不就行了,,
debug启动后怎么设置ip,您好，右下角有一个httpserver。 那个可以启动内网地址。 也提供了二维码，可以手机访问。,,
预加载就只能在项目一开始时加载吗？,请总结下自己的想法，总结出一个流程来。,,
wing插件,http://electron.atom.io/docs/api/shell/,,
怎么在代码里动态替换dragonbones的图片,_bone.slot.setDisplay(newDisplay);,,
wing添加的控件如何模糊及各个属性使用文档,http://developer.egret.com/cn/github/egret-docs/Engine2D/filter/blurFilter/index.html,,
egret打包IOSAPP，调用用户手机相册，实现照片的预览和上传,首先你得会 ios 项目如何调用这几个功能，具体搜索引擎搜吧，，其次根据这个调用 http://edn.egret.com/cn/docs/page/714,,
egret如何跟amfphp通信？,同问，怎么如何跟amfphp通信,,
Native信息存储,egret.localStorage,,
Native打包后,如果是 native 接入，请把项目完全当做一个 oc 项目来接就行了。之后通过 http://developer.egret.com/cn/github/egret-docs/Engine2D/native/communicateSkill/index.html,,
可以设置http请求类型为json格式吗？,http://developer.egret.com/cn/github/egret-docs/Engine2D/net/sendHTTP/index.html,,
egret播放不了dragonbone的蒙皮动画,需要使用webgl渲染方式,,
有个js调用egret方法的问题,http://developer.egret.com/cn/github/egret-docs/Engine2D/callJS/tsCallJs/index.html,,
请问这个引擎里面的size用的是什么单位？,像素,,
循环视图实现,目前来看就是坐标计算不对，自己log看看坐标的问题,,
包含滤镜的Sprite截屏失败,你的引擎版本是多少？麻烦升级到最新的看看，目前是 3.2.0,,
读取json文件数组内的中文会乱码改怎么解决？,看你开发代码的IDE默认编码是utf8吗？,,
怎样把导入界面loading...的文本放界面的中间,this.textField.y = (屏幕高度-100)/2;,,
egret 导入外部json时候中文乱码怎解决,把json文件用其它工具打开（比如sublime text），复制内容，然后在egret中创建一个新的json文件，粘贴,,
关于跨域加载跟renderMode模式,如果你使用 mesh 滤镜等功能就没法使用,,
dragonbones 局部换肤调整位置问题,可以试试修改Bitmap的锚点 属性 anchorOffsetX  和 anchorOffsetY,,
eui按钮怎么放两张图,按钮需要是单独的皮肤才可以拖进去，如果是一个 Button 组件是没法加的。,,
关于exml版号,如果按你这么写的话，发布后其实exml文件的内容会自动拷到thm.json里去的，所以完全没有必要加版本控制。如果想按照完整的 exml 文件加载，那就把 autoGenerateExmlsList 改成 false,,
打包是报这个错 Execution failed for task ':app:processDebugResources',试一下使用EgretWing创建一个默认的游戏项目（HelloEgret）是否能打包成功。,,
base64码转图片的问题,在onload时候加上img2["avaliable"] = true,,
合并图片资源是否有命令行支持？,目前还没有命令行支持。不过在考虑中。 感谢反馈。,,
一个怪异而又尴尬的问题，求大师指点！,在super.init()后，重新给gapX赋值。,,
求救 Debug 跳出错误讯息，请问错误代码有问题对照表吗?如图,https://github.com/egret-labs/egret-core/blob/master/tools/locales/zh_CN.ts#L164,,
webgl下截屏出来的图是全黑的,在 master 上解决了，你下载个最新的测试看下,,
怎么把论坛上的动态表情弄下来,右击-图片存储为   选择存为gif,,
egret可以控制游戏速度么？动态帧频？,最快60，剩下只能自己通过其他手段代替,,
微信浏览器的全屏方案,快了，支付宝快支持这个功能了，微信肯定会跟进的。期待吧,,
关于导入外包js问题,外部包写在中间， 等进入游戏调用他的api不就行了,,
引用第三方js传云服后调用地址变换问题,路径以 '/' 开始说明是服务器主目录开始。你这个明显不是。那就写上路径的绝对地址来加载js文件,,
如何将json字符串转成对象或者数组,JSON.parse()传入字符串，返回对象。JS自带的方法。,,
怎么做一个treeview控件，有做过的吗？,https://github.com/egret-labs/egret-core/blob/cb6098f81056fa58fb1d679b9c0ba7d33eb42afe/src/extension/gui/components/Tree.ts,,
如何将json转换成数组。在线等,for (var key in info)  下面自己来,,
引擎内判断横竖屏,null,,
SHA1加密类,这是用来干啥的。。。,,
wing3.2 如何修改发布配置,3.2.0版本， egret项目工具－》发布移动App（beta）-> 出来有command 命令， 选择 Debug 或者 Release,,
只有一张PNG的帧动画，怎么播放？,我是自己写一个FrameMovie帧动画类，用RenderTexture的截图API，来应付这类序列图动画。,,
eui.list没有skinName属性，我要让list有skinName属性如何做,就是不用给eui的list设置皮肤了，只需要设置项呈现器,,
无法生成game-min.js,显然问题出在publish，你确认一下publish的时候有没有报错吧。,,
求这种效果实现的思路,这个是3D的，是一张uv图而已,,
关于缓动动画的问题,用call函数，调用addChildAt，继续修改层级关系,,
请问如何声明一个类的默认exml属性,不过不建议自己组件里加这个。,,
請問skinName和exml,上完整demo吧，如果按你说的，应该是没有问题的。,,
registerImplementation如何使用？,为什么我能找到？,,
egret3d.Egret3DDrive,这个是老版本的API 有些已经不存在了,,
如何导入第三方nodeJS库InversifyJS,egret暂时不支持 es6 的编译。,,
web打包方式不支持资源crc32 命名方式发布吗,需要自己重写版本控制VersionController。,,
重力感应怎么用,http://developer.egret.com/cn/github/egret-docs/platform/weixin/weixin/index.html  这个文档可以帮助你，接入微信的重力感应API即可,,
异步加载资源怎么加版本控制？,你设置下加载的类型，设置成图片,,
Egret 社区的 eui 教程，你们觉得对于新手来说有用？,这里涉及到失效验证，理论上你的代码并不是立刻被执行的，而是需要等到下一帧，你可以把myPanel加入到显示列表后，调用validateNow()，然后在尝试输出看看其属性是否存在,,
做一个类似微信摇一摇，遇到问题了。,不要暂停，暂停后，值会停留在暂停那一刻。这样你下次开始，值又会是上一个，死循环。,,
全屏问题,http://edn.egret.com/cn20/index.php/article/index/id/181,,
有没有办法让手机浏览器初始化的时候自动全屏显示呢,http://docs.egret-labs.org/post/manual/adaptive/screenadaptive.html,,
微信中运行游戏，左右出现两条黑边,http://docs.egret-labs.org/post/manual/adaptive/screenadaptive.html 适配方式,,
赵信你的项目protobuf用不了啊,你仔细研究一下我的项目源码就可以了,,
新建EUI组件和新建EXML有什么区别？,eui 组件是包含 ts 和皮肤文件，这个是简化之前 ts 和exml单独创建的问题,,
